OldField,NewField,Shown,Language,Mapping
"http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries","http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries",,DBSCHEMA,TEXT
"http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage","http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage",,DBSCHEMA,TEXT
"http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage","http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage",,DBSCHEMA,TEXT
"http://rs.tdwg.org/dwc/terms/lowestBiostratigraphicZone","http://rs.tdwg.org/dwc/terms/lowestBiostratigraphicZone",,DBSCHEMA,TEXT
"http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone","http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone",,DBSCHEMA,TEXT
"http://rs.tdwg.org/dwc/terms/lithostratigraphicTerms","http://rs.tdwg.org/dwc/terms/lithostratigraphicTerms",,DBSCHEMA,TEXT
"http://rs.tdwg.org/dwc/terms/formation","http://rs.tdwg.org/dwc/terms/formation",,DBSCHEMA,TEXT
"http://rs.tdwg.org/dwc/terms/member","http://rs.tdwg.org/dwc/terms/member",,DBSCHEMA,TEXT
"http://rs.tdwg.org/dwc/terms/bed","http://rs.tdwg.org/dwc/terms/bed",,DBSCHEMA,TEXT
"http://purl.org/dc/terms/MediaType","http://purl.org/dc/terms/MediaType",,DBSCHEMA,TEXT
