fieldName,emptyCount,nonEmptyCount,uniqueValueCount,possiblePrimaryKey,possiblyInteger,possiblyFloatingPoint,sampleValues
"Basis of record not supplied",12848,7729,2,false,true,true,"0(*7728), 1(*1)"
"http://rs.tdwg.org/dwc/terms/basisOfRecord",4,20573,8,false,false,false,"HUMAN_OBSERVATION(*9780), HumanObservation(*7053), LIVING_SPECIMEN(*1), LivingSpecimen(*3), OBSERVATION(*4), PRESERVED_SPECIMEN(*3057), PreservedSpecimen(*669), UNKNOWN(*6)"
"http://rs.tdwg.org/dwc/terms/class",2,20575,2,false,false,false,"Equisetopsida(*7727), Magnoliopsida(*12848)"
"Collection code not recognised",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/collectionCode",9117,11460,92,false,false,false,"AD-C(*5), BDRS(*6), Botany(*113), CANB(*284), CEPEC(*1), CHR(*23), DS(*2), EMMA(*5), FUEL(*1), FURB(*2), HBC(*2), HERBMG(*1), HO(*211), HUCS(*3), HerbarioSEV(*5), MA(*33), MELU(*36), UPCB(*5), VAL(*2), vascular plants(*1), ..."
"Collector name unparseable",12848,7729,1,false,true,true,"0(*7729)"
"CONSERVATION_SIGNIFICANCE_YN",20120,457,1,false,false,false,"y(*457)"
"Coordinate precision and uncertainty transposed",12848,7729,1,false,true,true,"0(*7729)"
"Coordinate precision not valid",12848,7729,1,false,true,true,"0(*7729)"
"Coordinate uncertainty not specified",12848,7729,2,false,true,true,"0(*7614), 1(*115)"
"Coordinate uncertainty not valid",12848,7729,1,false,true,true,"0(*7729)"
"Coordinates are out of range for species",12848,7729,1,false,true,true,"0(*7729)"
"Coordinates are transposed",12848,7729,1,false,true,true,"0(*7729)"
"Coordinates centre of country",12848,7729,1,false,true,true,"0(*7729)"
"Coordinates converted from UTM",12848,7729,1,false,true,true,"0(*7729)"
"Coordinates converted to WGS84",12848,7729,2,false,true,true,"0(*3560), 1(*4169)"
"Coordinates derived from verbatim coordinates",12848,7729,2,false,true,true,"0(*7727), 1(*2)"
"Coordinates dont match supplied country",12848,7729,1,false,true,true,"0(*7729)"
"Coordinates dont match supplied state",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters",1800,18777,141,false,true,true,"10(*1683), 11(*6), 110(*1), 12(*1), 13(*1), 14(*2), 15(*2172), 16000(*10), 1850(*1), 190(*1), 230(*1), 3000(*39), 350(*1), 352(*1), 750(*5), 8409(*1), 90(*2), 912(*2), 95(*2), 99(*1), ..."
"http://rs.tdwg.org/dwc/terms/country",12848,7729,1,false,false,false,"Australia(*7729)"
"Country inferred from coordinates",12848,7729,2,false,true,true,"0(*635), 1(*7094)"
"http://rs.tdwg.org/dwc/terms/countryCode",7442,13135,24,false,false,false,"Au(*5), BR(*44), CO(*6), CR(*1), EC(*1), ES(*55), FR(*13), GH(*1), GR(*1), ID(*2), IT(*2), MA(*1), NZ(*91), PT(*729), SH(*1), SZ(*2), US(*171), UY(*2), ZA(*127), ZZ(*34), ..."
"http://rs.tdwg.org/dwc/terms/county",13724,6853,197,false,false,false,"Australian Alps(*1), BANKSTOWN(*29), BYRON(*41), Budderoo National Park(*1), Chathams(*1), FAIRFIELD(*9), FARO(*7), GLEN INNES SEVERN(*15), HAWKESBURY(*60), MANLY(*141), MUSWELLBROOK(*3), Morton National Park(*1), New England Tablelands(*1), PALERANG(*9), PARRAMATTA(*36), PITTWATER(*106), PORT MACQUARIE-HASTINGS(*137), STRATHFIELD(*2), South East Coastal Plain(*80), Yolo Co.(*1), ..."
COVERABUND,16985,3592,8,false,false,false,"#NAME?(*1), +(*1807), 1(*1006), 2(*570), 3(*152), 4(*42), 5(*12), r(*2)"
CREATION_DATE,20121,456,26,false,false,false,"1888-12-31Z(*1), 2000-11-25Z(*1), 2001-07-31Z(*1), 2001-08-07Z(*1), 2002-09-16Z(*1), 2004-09-07Z(*1), 2005-06-13Z(*1), 2005-09-26Z(*1), 2006-04-11Z(*383), 2006-05-30Z(*1), 2008-09-02Z(*4), 2008-11-25Z(*2), 2009-04-21Z(*1), 2009-06-28Z(*15), 2009-08-10Z(*2), 2010-03-01Z(*11), 2010-04-13Z(*1), 2011-03-01Z(*1), 2011-07-03Z(*2), 2011-08-01Z(*7), ..."
"Cultivated / escapee",12848,7729,2,false,true,true,"0(*7728), 1(*1)"
"Data are generalised",12848,7729,1,false,true,true,"0(*7729)"
dataset_version_date,16727,3850,3,false,false,false,"1/07/2016(*58), 19/07/2015(*47), 30/12/2016(*3745)"
"http://rs.tdwg.org/dwc/terms/datasetID",17813,2764,10,false,false,false,"835ac57e-f762-11e1-a439-00145eb45e9a(*2), OP(*140), RE(*190), RV(*1974), SU(*450), http://dataset.canadensys.net/mt-specimens(*1), http://dataset.canadensys.net/ubc-vascular-specimens(*1), urn:lsid:bdrs.ala.org.au:Survey:27(*2), urn:lsid:bdrs.ala.org.au:Survey:286(*2), urn:lsid:bdrs.ala.org.au:Survey:63(*2)"
"http://rs.tdwg.org/dwc/terms/datasetName",19703,874,37,false,false,false,"Berg Australia(*10), CEPEC - HerbÃ¡rio do Centro de Pesquisas do Cacau(*1), EFC - HerbÃ¡rio Escola de Florestas Curitiba(*1), FUEL - HerbÃ¡rio da Universidade Estadual de Londrina(*1), Flora-On(*168), HAS - HerbÃ¡rio Alarich Rudolf Holger Schultz(*1), HPBR - HerbÃ¡rio Padre Balduino Rambo(*1), HUCS - HerbÃ¡rio da Universidade de Caxias do Sul(*3), Herbarium Pacificum Hawaiian Islands Specimens(*2), HerbÃ¡rio JoÃ£o de Carvalho e Vasconcellos, I.S.A./U.L.(*2), ICN - HerbÃ¡rio do Instituto de CiÃªncias Naturais(*1), Marie-Victorin Herbarium (MT)(*1), Panboola Bioblitz 2014 Survey(*2), R - HerbÃ¡rio do Museu Nacional(*2), Royal Botanic Garden Edinburgh Living Collection(*1), SPSF - HerbÃ¡rio Dom Bento JosÃ© Pickel(*3), Tropicos(*12), University of British Columbia Herbarium (UBC) - Vascular Plants Collection(*1), iNaturalist observations(*1), iNaturalist research-grade observations(*61), ..."
"Date precision invalid",12848,7729,1,false,true,true,"0(*7729)"
DATE_ACCURACY,20120,457,4,false,false,false,"Day(*171), Month(*11), Unknown(*163), Year(*112)"
"http://rs.tdwg.org/dwc/terms/dateIdentified",19128,1449,372,false,false,false,"-16675200000(*1), -353203200000(*1), -673228800000(*2), 1019001600000(*139), 1115164800000(*5), 1302307200000(*1), 1326240000000(*2), 1362787200000(*1), 1374710400000(*3), 1384819200000(*1), 1433203200000(*1), 20/05/1954(*1), 23/10/1958(*1), 536457600000(*2), 63072000000(*1), 631152000000(*5), 698371200000(*50), 712886400000(*1), 852076800000(*2), 966470400000(*1), ..."
"http://rs.tdwg.org/dwc/terms/day",381,20196,31,false,true,true,"10(*714), 11(*545), 12(*555), 13(*882), 14(*693), 15(*547), 16(*553), 17(*629), 18(*840), 19(*656), 22(*473), 23(*667), 24(*494), 25(*489), 26(*555), 27(*446), 28(*595), 29(*762), 30(*501), 31(*422), ..."
"Day and month transposed",12848,7729,1,false,true,true,"0(*7729)"
dcterms:accessRights,20572,5,4,false,false,false,"CC BY 2.5 AU(*1), Creative Commons Attribution-NonCommercial 3.0 Unported License http://creativecommons.org/licenses/by-nc/3.0/(*2), http://www.rjb.csic.es/herbario/crypto/crypcond.htm(*1), Ã‚Â© Nathan Ruser some rights reserved(*1)"
dcterms:modified,19528,1049,110,false,false,false,"10/07/2009(*1), 10/10/2005(*4), 12/12/2001(*1), 13/12/2007(*6), 19/02/2012(*456), 19/03/2014(*1), 2/01/2003(*1), 2/02/2007(*1), 2/05/2014(*1), 21/03/2013(*1), 26/10/2005(*2), 27/06/2005(*1), 30/01/2007(*1), 30/01/2008(*59), 4/07/2007(*1), 4/08/2016(*1), 7/09/2006(*5), 7/11/2005(*1), 7/11/2006(*1), 8/08/2009(*1), ..."
dcterms:rights,20574,3,2,false,false,false,"BY(*1), BY-NC-ND(*2)"
"Decimal coordinates not supplied",12848,7729,2,false,true,true,"0(*7727), 1(*2)"
"Decimal latitude/longitude conversion failed",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/decimalLatitude",472,20105,12813,false,false,true,"-30.8378020277(*1), -32.5016430303(*2), -32.7226200306(*1), -33.5246470318(*1), -33.8123290322(*1), -33.8269940322(*1), -33.8849750323(*1), -34.0005430324(*2), -35.7151000347(*1), -37.03135(*4), -37.04466(*4), -37.04467(*4), -37.16457(*2), -37.42738(*2), -37.54733(*2), -38.4131(*1), -38.4138(*1), -43.4385204289(*1), 40.43082(*1), 40.43096(*1), ..."
"http://rs.tdwg.org/dwc/terms/decimalLongitude",472,20105,13010,false,false,true,"135.20945887(*1), 137.35111459(*1), 137.8(*1), 137.9(*1), 139.65646(*2), 139.78959(*2), 139.89602(*2), 140.16389(*2), 140.42653(*2), 140.883333(*2), 146.3361(*1), 146.345(*1), 149.5838(*1), 149.5844(*1), 149.5847(*1), 149.929704(*2), 150.037361(*2), 150.517268(*3), 151.128531(*1), 151.875716(*1), ..."
"Depth out of range",12848,7729,1,false,true,true,"0(*7729)"
"Depth value non-numeric",12848,7729,1,false,true,true,"0(*7729)"
"Depth value supplied in feet",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/establishmentMeans",17633,2944,5,false,false,false,"MANAGED(*1), cultivated(*1), native(*2754), not cultivated(*103), not cultivated; native(*85)"
"http://rs.tdwg.org/dwc/terms/eventDate",25,20552,7410,false,false,false,"-199065600000(*1), -607824000000(*1), 1034208000000(*4), 1124668800000(*1), 12/06/1998(*1), 1255564800000(*1), 13/11/2002(*1), 13/11/2006(*1), 13/11/2008(*1), 1313971200000(*4), 1365897600000(*1), 1395964800000(*1), 19/09/1995(*1), 19/09/1997(*1), 23/07/2008(*2), 242524800000(*1), 268358400000(*1), 427075200000(*1), 483753600000(*1), 8/09/1977(*1), ..."
"http://rs.tdwg.org/dwc/terms/eventID",11803,8774,5825,false,false,false,"1162872(*1), 1162873(*1), 1217672(*1), 247287(*1), 247288(*1), 253952(*1), 261581(*1), 3634(*1), 3639(*1), 4961(*1), 4962(*3), 4964(*1), 4969(*1), 4971(*2), 6fb42394-25e7-11e3-add6-000c29c9b582(*1), 993142(*1), CPJGI0096862(*1), CPJGI0096869(*1), CPJGI0126365(*1), CPJGI0126366(*1), ..."
"http://rs.tdwg.org/dwc/terms/eventRemarks",20500,77,20,false,false,false,"Cultivated as Acc. No. 72-1666 in the Botanical Garden, Oslo, from wild seed coll. in Victoria: East Gippsland: Lakes Entrance, by R.Y. Berg on 2.4.72 (A832)(*2), Cultivated in the Bot. Gard., Univ. of Oslo, as No. 72-1666, from seeds coll. by R.Y. Berg 2 April 1972 in the wild: Australia, Victoria, East Gippsland, Lakes Entrance.(*2), Duplicate/s for this record, Tag & Observation No:tp:thi:9978:1 have been quarantined
Herbarium update 2005.(*1), Event date derived from photo,Tags: flowers(*1), Herbarium update 2005.(*48), MAP:: ; Datum: ; m alt ; ; ; ;(*1), MAP:: ; Datum: ; m alt ; ; Augustus Simson Collection; ;(*1), MAP:DEN:523497 5229405; Datum: ; 70m alt ; ; ; ;(*1), MAP:DER:158 408; Datum: ; 170m alt ; Small shrub c. 1.5m; Single plant.  Three sheets; ;(*1), MAP:DER:234 482; Datum: ; 300m alt ; Large spreading shrub.; Single plant.; ;(*1), MAP:DER:238 408; Datum: ; 70m alt ; Large sprawling shrub c. 2m x 3m; Alt.: c. 70m.  Two sheets; ;(*1), MAP:STO:591 247; Datum: ; 2m alt ; 3m shrub, heavily infested with insect galls.; AMRAD voucher.; ;(*1), Plants have spread from nearby old tipsite.   I was not able to control these plants during this visit.  This weed was apparent from its long, pointy phyllodes and presence at the edge of the reserve ...(*7), Shrub.(*2), Tags: flower(*1), Temp. 14Â°C.(*1), This record is either a duplicate or derivation of Tag & Observation No:Herbarium:herb_general:12102:8818(*1), Trevallyn reserve(*1), Wide shrub, ca 1.5 m tall.(*2), s.n.(*1)"
"http://rs.tdwg.org/dwc/terms/family",0,20577,1,false,false,false,"Fabaceae(*20577)"
"http://rs.tdwg.org/dwc/terms/fieldNumber",20135,442,343,false,false,false,"115(*1), 1215(*1), 1217(*1), 14210(*1), 1579(*2), 2550(*1), 2667(*2), 3087(*1), 353(*1), 3881(*1), 5142(*2), 591(*1), 593(*1), 8771(*2), 9067(*1), 9183(*1), BS63-3648(*1), KI 27(*1), KI27(*1), PSC_CUF_08/06_68(*1), ..."
"First of the century",12848,7729,1,false,true,true,"0(*7729)"
"First of the month",12848,7729,2,false,true,true,"0(*6819), 1(*910)"
"First of the year",12848,7729,2,false,true,true,"0(*7611), 1(*118)"
"http://rs.tdwg.org/dwc/terms/footprintSRS",19952,625,2,false,false,false,"EPSG:32629(*168), PROJCS[""GDA94 / MGA zone 55"", 
  GEOGCS[""GDA94"", 
    DATUM[""Geocentric Datum of Australia 1994"", 
      SPHEROID[""GRS 1980"", 6378137.0, 298.257222101, AUTHORITY[""EPSG"",""7019""]], 
      TOWGS84[0.0, 0...(*457)"
"http://rs.tdwg.org/dwc/terms/footprintWKT",19952,625,500,false,false,false,"POINT (307720 5431283)(*1), POINT (321412 5516933)(*1), POINT (349012 5326483)(*1), POINT (396912 5225483)(*1), POINT (520612 5188783)(*1), POINT (553812 5476783)(*1), POINT (572412 5473833)(*1), POINT (595920 5476376)(*1), POINT (597849 5341508)(*1), POINT (599012 5479783)(*1), POINT (602932 5474783)(*1), POINT (603012 5423983)(*1), POINT (603147 5316324)(*1), POINT (606084 5344025)(*1), POINT (607212 5429983)(*1), POINT (608012 5418383)(*1), POINT (608312 5396583)(*1), POINT (609612 5564083)(*1), POINT (619912 5529483)(*1), POLYGON((500000 4330000,510000 4330000,510000 4340000,500000 4340000,500000 4330000))(*1), ..."
FOREIGN_ID,20163,414,404,false,false,false,"Herbarium:herb_general:13979/8814(*1), Herbarium:herb_general:9272/9305(*1), decoda:coast:144/1(*1), decoda:coast:156/1(*1), decoda:coast:351/1(*1), decoda:coast:374/1(*1), decoda:coast:398/1(*1), decoda:coast:528/1(*1), decoda:coast:615/1(*1), decoda:coast:7/1(*1), gtspotweb:pwsgen:178/1(*1), nw_grass:nw_grass:13/1(*1), nw_grass:nw_grass:59/1(*1), private:North_Barker_Data:361/8(*1), private:North_Barker_Data:364/15(*1), private:North_Barker_Data:384/1(*1), tp:172:472/1(*1), tp:rc:2113/1(*1), tp:tp:618/1(*1), tpo:tpo:9400/2(*1), ..."
frequency,20545,32,9,false,false,false,"Abundant.(*3), Common.(*7), Frequent.(*10), Locally common.(*1), Locally uncommon.(*1), Occasional.(*6), Rare. Localised.(*1), Single plant most likely self seeded(*1), Very abundant.(*2)"
"http://rs.tdwg.org/dwc/terms/genus",0,20577,1,false,false,false,"Acacia(*20577)"
"Geodetic datum assumed WGS84",12848,7729,2,false,true,true,"0(*7427), 1(*302)"
"http://rs.tdwg.org/dwc/terms/geodeticDatum",12848,7729,1,false,false,false,"EPSG:4326(*7729)"
"Georeferenced after occurrence date",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/georeferenceRemarks",20556,21,2,false,false,false,"Datum not provided; assumed AGD66 (EPSG:20256; AMG zone 56)(*20), Datum not provided; assumed GDA94 (EPSG:28356; MGA zone 56)(*1)"
"Geospatial issue",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/habitat",17473,3104,631,false,false,false,"**Birds** Recorded the following: Blue-breasted Fairy-wren Diamond Firetail Emu Grey Currawong Shining Bronze-cuckoo White-winged Chough Purple-gaped Honeyeater Tawny-crowned Honeyeater Wester**Neagle...(*1), **Birds** Suitable for Blue-winged Parrot Eastern Yellow Robin Painted Button Quail and Yellow-tailed Black CockatooE obliqua open forest**Rem** 6%(Bowaka)Environmental Association=Noolook(1.2.2)=7% &...(*1), **Birds** Suitable for Malleefowl (recorded 29/5/91) Eastern Yellow RobinFunereal CockatooLittle WattlebirdPainted ButtonQuailEucalyptus fasciculosa - E leucoxylon woodland - possibly rare for South E...(*1), **Birds** Suitable for Malleefowl Painted Button Quail Yellow-tailed Black CockatooE fasciculosa woodland considered vulnerable for South East (Carpenter and Croft 1994)**Rem** 25%(Neville)Environment...(*1), **Neagle** = 12 (Banksia marginata low woodland = Priority 3)**Rem** 8% (Hd of  Townsend)**Environmental Association** = 10% (Lucindale = 1.4.1)(*1), Beside bare rock on E-facing slope in Melaleuca.(*1), Dune/consolidated dune in consolidated dunefield system. Sand. {Leucopogon parviflorus}, {Olearia axillaris}, {Acacia leiophylla} Tall Shrubland over {Lasiopetalum discolor}, {Lepidosperma gladiatum},...(*1), Eucalyptus cosmophylla / E. diversifolia Low Open Forest(*1), Eucalyptus ovata Woodland(*7), Gahnia filum and/or G. trifida Sedgeland(*1), Gentle slope W. White/grey sand.(*1), Growing in residual patch of Eucalyptus woodland.(*1), Habitat: Eucalyptus forest, coastal lowlands, central tablelands. Low nutrient soil mainly open forest/woodland(*1), In hind dune area on calcareous sand.(*1), Land about 1m above high tide mark and within 10m of the water.  Main vegetation grass, plus one shrub 3m high and one plant of a small Banksia sp.(*1), On sand dune.(*1), On sandstone soil.(*1), Scrub with Casuarina and Acacia pycnantha (808); on hill in cleared hilly country. White sand with sandy limestones.(*1), [Aspect E; gentle slope. Creamy-white sandy soil inland from coastal dunes. Remnant roadside vegetation opposite pine plantations.](*1), na Ã¡gua(*1), ..."
"Habitat incorrect for species",12848,7729,1,false,true,true,"0(*7729)"
"Higher taxonomy missing",12848,7729,1,false,true,true,"0(*7729)"
"Homonym issues with supplied name",12848,7729,1,false,true,true,"0(*7729)"
ibraSubregion,20574,3,2,false,false,false,"Central Coast(*2), North West(*1)"
"Identification date before occurrence date",12848,7729,2,false,true,true,"0(*7728), 1(*1)"
"http://rs.tdwg.org/dwc/terms/identificationID",20103,474,474,false,false,false,"10072494(*1), 1675589(*1), 2760473(*1), 2850037(*1), 322829(*1), 5237539(*1), 7348696(*1), 7425183(*1), 7425184(*1), 7425185(*1), 7425186(*1), 7430650(*1), 7438387(*1), 7466730(*1), 7557861(*1), 7591416(*1), 7669455(*1), 7684969(*1), 7761588(*1), 89363050-25e7-11e3-add6-000c29c9b582(*1), ..."
"http://rs.tdwg.org/dwc/terms/identificationQualifier",20563,14,9,false,false,false,"?Acacia longifoliassp. longifolia(*1), ?longifolia ssp. longifolia(*2), ?longifolia var. longifolia(*1), ?subsp. longifolia(*3), Sighting-probable ID(*1), aff.(*1), aff. longifolia(*1), certain - the books have been published for over 10 years and no-one has commented(*3), cf. longifolia(*1)"
"http://rs.tdwg.org/dwc/terms/identificationRemarks",20558,19,7,false,false,false,"Aww yiss, taxonomic conflict!  I think I'm going with Eric on this one.  Inflorescence seems more elongate than in <i>A. melanoxylon</i>.(*1), Introduced(*1), Possible intergrade(*1), conf. P.B. Heenan 22/06/2012(*1), following 2001: Flora of Australia. 11B, Mimosaceae, Acacia part 2(*1), following 2001: Flora of Australia. 11B, Mimosaceae, Acacia part 2.(*13), if seed coastal(*1)"
"http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",18566,2011,4,false,false,false,"2(*1), Acceptable(*1966), confident(*8), verified(*36)"
"Image URL invalid",12848,7729,1,false,true,true,"0(*7729)"
"Incomplete collection date",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/individualCount",19485,1092,31,false,false,false,"0(*187), 1(*591), 1-Mar(*2), 10(*45), 100(*11), 11(*20), 12(*1), 15(*5), 2(*42), 2000(*1), 25(*5), 250(*1), 3(*31), 30(*2), 4(*24), 5(*34), 50(*15), 70(*1), 99(*3), Apr-15(*1), ..."
"http://rs.tdwg.org/dwc/terms/infraspecificEpithet",11698,8879,5,false,false,false,"latifolia(*2), longifolia(*3022), prostrata(*1), sophorae(*5397), subsp.(*457)"
"Institution code not recognised",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/institutionCode",10350,10227,104,false,false,false,"AD(*709), AK(*33), ARAN(*1), BDRS(*6), BPBM(*2), CDA(*3), EMMA(*5), HO(*212), IAC(*3), IF(*3), MELU(*36), Marimurtra(*1), PUCRS(*1), RSA(*12), STU(*1), UPS(*1), Universidade Federal do ParanÃ¡, UFPR(*1), VAL(*2), VIT(*4), http://biocol.org/urn:lsid:biocol.org:col:15670(*2), ..."
"Invalid collection date",12848,7729,1,false,true,true,"0(*7729)"
"Invalid geodetic datum",12848,7729,1,false,true,true,"0(*7729)"
"Invalid scientific name",12848,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/kingdom",0,20577,1,false,false,false,"Plantae(*20577)"
"Kingdom not recognised",12848,7729,1,false,true,true,"0(*7729)"
LAST_UPDATE_USER_ID,20120,457,28,false,false,false,"GTSpot Load(*14), Observation Batch 10587(*3), Observation Batch 10597(*1), Observation Batch 10996(*4), Observation Batch 10998(*3), Observation Batch 10999(*3), Observation Batch 11139(*1), Observation Batch 11445(*1), Observation Batch 11530(*1), Observation Batch 11541(*14), Observation Batch 12288(*1), Observation Batch 12392(*5), Observation Batch 12394(*3), Observation Batch 12420(*1), Observation Batch 15981(*1), Observation Batch 16321(*2), Observation Batch 16465(*7), Observation Batch 16739(*1), Person merge by: David Storey (3218)(*8), Wendy Potts (1035)(*345), ..."
"Latitude is negated",12848,7729,1,false,true,true,"0(*7729)"
"Latitude Longitude calculated from grid reference",12848,7729,1,false,true,true,"0(*7729)"
"Location not supplied",12848,7729,1,false,true,true,"0(*7729)"
